id,label,Sender,Title,num_urls,email_length,num_exclamation,upper_case_ratio,url_to_text_ratio,has_generic_greeting,is_free_email,full_clean_text
446,spam,social@media-boost.online,Act Now: Limited Time Offer - 90% Off All Products!,0,141,2,0.078,0.0,0,0,act now: limited time offer - 90% off all products! boost your social media presence! get thousands of new followers instantly. visit: [link]
7805,ham,support@legitcompany.com,Regarding Your Recent Inquiry,1,205,1,0.0537,0.004878,0,0,"regarding your recent inquiry hi everyone, i've uploaded the photos from our weekend trip to the shared drive. you can view them here: [link to cloud storage]. let me know what you think! best, [your name]"
4212,ham,team@projectmanagement.com,Weekly Newsletter - Latest Updates,1,202,0,0.0594,0.00495,0,0,"weekly newsletter - latest updates good morning, everyone. just a quick reminder for our daily stand-up meeting at 10 am. please be ready to share your progress and any blockers. thanks, project manager"
5273,ham,team@projectmanagement.com,Catching Up - How are you?,1,169,2,0.071,0.005917,0,0,"catching up - how are you? hey [friend's name], it's been a while! how have you been? i was thinking about [recent event/topic]. let's catch up soon! cheers, [your name]"
1623,ham,family@homemail.net,Photos from the Weekend Trip,1,287,0,0.0314,0.003484,0,0,"photos from the weekend trip this is an automated notification regarding an important software update for your system. please ensure your software is updated to the latest version to maintain security and performance. learn more: [link to official update page]. regards, software updates"
1095,spam,security@alert-system.ru,Act Now: Limited Time Offer - 90% Off All Products!,0,186,2,0.0538,0.0,0,0,"act now: limited time offer - 90% off all products! you have been selected as the lucky winner of our annual lottery! to claim your prize, please provide your banking information: [link]"
2322,ham,newsletter@info.org,Your Order #6789 Confirmed,1,202,1,0.0495,0.00495,0,0,"your order #6789 confirmed hi everyone, i've uploaded the photos from our weekend trip to the shared drive. you can view them here: [link to cloud storage]. let me know what you think! best, [your name]"
2191,ham,support@legitcompany.com,Photos from the Weekend Trip,1,211,0,0.0427,0.004739,0,0,"photos from the weekend trip thank you for reaching out regarding [your inquiry]. we have reviewed your request and will get back to you within 24 hours with a detailed response. sincerely, customer service team"
7115,ham,family@homemail.net,Team Stand-up at 10 AM,1,281,0,0.0356,0.003559,0,0,"team stand-up at 10 am this is an automated notification regarding an important software update for your system. please ensure your software is updated to the latest version to maintain security and performance. learn more: [link to official update page]. regards, software updates"
2860,ham,family@homemail.net,Regarding Your Recent Inquiry,1,197,0,0.0609,0.005076,0,0,"regarding your recent inquiry good morning, everyone. just a quick reminder for our daily stand-up meeting at 10 am. please be ready to share your progress and any blockers. thanks, project manager"
2872,ham,noreply@softwareupdates.com,Meeting Reminder: Project Alpha,1,207,1,0.0531,0.004831,0,0,"meeting reminder: project alpha hi everyone, i've uploaded the photos from our weekend trip to the shared drive. you can view them here: [link to cloud storage]. let me know what you think! best, [your name]"
9167,ham,newsletter@info.org,Your Order #6789 Confirmed,1,212,0,0.0472,0.004717,0,0,"your order #6789 confirmed thank you for your order #6789. your items will be shipped within 2 business days. you can track your order here: [link to legitimate tracking page]. best regards, legit company support"
1289,spam,noreply@winner-prize.net,Act Now: Limited Time Offer - 90% Off All Products!,1,186,2,0.0538,0.005376,0,0,"act now: limited time offer - 90% off all products! you have been selected as the lucky winner of our annual lottery! to claim your prize, please provide your banking information: [link]"
3279,ham,family@homemail.net,Weekly Newsletter - Latest Updates,1,190,0,0.0789,0.005263,0,0,"weekly newsletter - latest updates hi team, just a reminder about our project alpha meeting tomorrow at 10 am in conference room 3. please come prepared to discuss the q3 roadmap. best, john"
1576,ham,team@projectmanagement.com,Feedback Request: Your Recent Purchase,1,214,1,0.0561,0.004673,0,0,"feedback request: your recent purchase hi everyone, i've uploaded the photos from our weekend trip to the shared drive. you can view them here: [link to cloud storage]. let me know what you think! best, [your name]"
5323,ham,john.doe@example.com,Meeting Reminder: Project Alpha,1,217,0,0.0507,0.004608,0,0,"meeting reminder: project alpha thank you for your order #6789. your items will be shipped within 2 business days. you can track your order here: [link to legitimate tracking page]. best regards, legit company support"
1319,spam,money@easy-cash.top,Get Rich Quick Scheme - No Experience Needed,0,179,1,0.0503,0.0,0,0,"get rich quick scheme - no experience needed you have been selected as the lucky winner of our annual lottery! to claim your prize, please provide your banking information: [link]"
2883,ham,noreply@softwareupdates.com,Feedback Request: Your Recent Purchase,1,297,0,0.037,0.003367,0,0,"feedback request: your recent purchase this is an automated notification regarding an important software update for your system. please ensure your software is updated to the latest version to maintain security and performance. learn more: [link to official update page]. regards, software updates"
195,spam,deals@best-offers.xyz,Verify Your Bank Details Immediately,1,142,1,0.0563,0.007042,0,0,verify your bank details immediately don't miss out on this incredible offer! all products are 90% off for the next 24 hours. shop now: [link]
3975,ham,team@projectmanagement.com,Feedback Request: Your Recent Purchase,1,243,1,0.0535,0.004115,0,0,"feedback request: your recent purchase we value your feedback! please take a few moments to complete a short survey about your recent purchase from us. your input helps us improve. take survey: [link to survey]. thank you, retail feedback team"
1057,spam,info@unclaimed-funds.co,New Followers on Your Social Media!,0,141,2,0.0567,0.0,0,0,new followers on your social media! don't miss out on this incredible offer! all products are 90% off for the next 24 hours. shop now: [link]
3910,ham,info@customerservice.co,Team Stand-up at 10 AM,0,208,0,0.0529,0.0,0,0,"team stand-up at 10 am thank you for your order #6789. your items will be shipped within 2 business days. you can track your order here: [link to legitimate tracking page]. best regards, legit company support"
6108,ham,team@projectmanagement.com,Catching Up - How are you?,1,238,0,0.063,0.004202,0,0,"catching up - how are you? please find attached your invoice for the services rendered in june. the total amount due is $x.xx. payment is due by [date]. if you have any questions, please reply to this email. thank you, accounts department"
1856,ham,noreply@softwareupdates.com,Team Stand-up at 10 AM,1,201,0,0.0547,0.004975,0,0,"team stand-up at 10 am here's your weekly dose of news and updates from our community. this week, we cover [topic 1] and [topic 2]. read more on our blog: [link to blog]. sincerely, the newsletter team"
5722,ham,survey@retailfeedback.com,Your Order #6789 Confirmed,1,169,2,0.071,0.005917,0,0,"your order #6789 confirmed hey [friend's name], it's been a while! how have you been? i was thinking about [recent event/topic]. let's catch up soon! cheers, [your name]"
9701,ham,survey@retailfeedback.com,Invoice for Services Rendered,1,234,1,0.047,0.004274,0,0,"invoice for services rendered we value your feedback! please take a few moments to complete a short survey about your recent purchase from us. your input helps us improve. take survey: [link to survey]. thank you, retail feedback team"
7723,ham,family@homemail.net,Weekly Newsletter - Latest Updates,1,293,0,0.0341,0.003413,0,0,"weekly newsletter - latest updates this is an automated notification regarding an important software update for your system. please ensure your software is updated to the latest version to maintain security and performance. learn more: [link to official update page]. regards, software updates"
933,spam,info@unclaimed-funds.co,New Followers on Your Social Media!,0,168,1,0.0417,0.0,1,0,"new followers on your social media! dear customer, your account has been temporarily suspended due to unusual activity. please click here to verify your details: [link]"
